[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 1024: 259 3 1 b'\x01\x00\x00\x00' b''
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 506: Searching for previous results
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 527: Searching for previous quantification results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 550: No mask coordinates found for TestCol
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 563: No previous quantification results found for TestCol
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 568: Searching for previous dual antigen expression results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 579: No previous dual_antigen_expression results found for TestCol
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 584: Searching for previous triplet antigen expression results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 596: No previous triplet_antigen_expression results found for TestCol
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_AG2
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_AG3
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_AG1
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 632: Finished loading previous results for TestCol in                 0.0 seconds
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 410: Initialized SlideCollection with collection_name: TestCol, src_dir: /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmp4rferady/src, dest_dir: /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmp4rferady/dst, ref_slide: None, backend: NumPy (CPU)
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_AG1 initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 563: Updating path for slide Pat_ID_AG1 to /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmp4rferady/dst/registration/Pat_ID_AG1.tiff
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 572: Slide Pat_ID_AG1 updated with new path: /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmp4rferady/dst/registration/Pat_ID_AG1.tiff
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 426: Data and Pickle directories created
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 439: Initializing SlideCollection: TestCol
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_AG2 initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_AG3 initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_AG1 initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 480: Slide collection initialized in 0.01 seconds
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 506: Searching for previous results
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 527: Searching for previous quantification results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 550: No mask coordinates found for TestCol
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 563: No previous quantification results found for TestCol
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 568: Searching for previous dual antigen expression results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 579: No previous dual_antigen_expression results found for TestCol
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 584: Searching for previous triplet antigen expression results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 596: No previous triplet_antigen_expression results found for TestCol
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_AG2
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_AG3
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_AG1
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 632: Finished loading previous results for TestCol in                 0.0 seconds
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 410: Initialized SlideCollection with collection_name: TestCol, src_dir: /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmphhvfk5ru/src, dest_dir: /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmphhvfk5ru/dst, ref_slide: None, backend: NumPy (CPU)
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 858: Registration directory not set or missing; skipping _update_slide_paths_after_registration.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 426: Data and Pickle directories created
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 439: Initializing SlideCollection: TestCol
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_AG2 initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_AG3 initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_AG1 initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 480: Slide collection initialized in 0.01 seconds
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 506: Searching for previous results
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 527: Searching for previous quantification results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 550: No mask coordinates found for TestCol
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 563: No previous quantification results found for TestCol
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 568: Searching for previous dual antigen expression results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 579: No previous dual_antigen_expression results found for TestCol
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 584: Searching for previous triplet antigen expression results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 596: No previous triplet_antigen_expression results found for TestCol
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_AG2
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_AG3
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_AG1
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 632: Finished loading previous results for TestCol in                 0.0 seconds
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 410: Initialized SlideCollection with collection_name: TestCol, src_dir: /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmp7e5uhtyi/src, dest_dir: /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmp7e5uhtyi/dst, ref_slide: None, backend: NumPy (CPU)
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 563: Updating path for slide Pat_ID_AG2 to /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmp7e5uhtyi/dst/registration/Pat_ID_AG2.tiff
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 572: Slide Pat_ID_AG2 updated with new path: /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmp7e5uhtyi/dst/registration/Pat_ID_AG2.tiff
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 881: No registered file found for Pat_ID_AG3 (stem=Pat_ID_AG3)
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 563: Updating path for slide Pat_ID_AG1 to /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmp7e5uhtyi/dst/registration/Pat_ID_AG1.tiff
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 572: Slide Pat_ID_AG1 updated with new path: /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmp7e5uhtyi/dst/registration/Pat_ID_AG1.tiff
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 426: Data and Pickle directories created
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 439: Initializing SlideCollection: C
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_HE initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_AG1 initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 480: Slide collection initialized in 0.01 seconds
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 506: Searching for previous results
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 527: Searching for previous quantification results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 550: No mask coordinates found for C
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 563: No previous quantification results found for C
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 568: Searching for previous dual antigen expression results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 579: No previous dual_antigen_expression results found for C
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 584: Searching for previous triplet antigen expression results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 596: No previous triplet_antigen_expression results found for C
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_HE
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_AG1
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 632: Finished loading previous results for C in                 0.0 seconds
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 410: Initialized SlideCollection with collection_name: C, src_dir: /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmpxs9c2ude/src, dest_dir: /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmpxs9c2ude/dst, ref_slide: <cubats.slide_collection.slide.Slide object at 0x15ad28990>, backend: NumPy (CPU)
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_HE_mask initialized.
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 684: Loaded mask slide from directory: /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmpxs9c2ude/dst/registration/Pat_ID_HE_mask.tiff
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 426: Data and Pickle directories created
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 439: Initializing SlideCollection: C
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_HE initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_AG1 initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 480: Slide collection initialized in 0.01 seconds
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 506: Searching for previous results
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 527: Searching for previous quantification results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 550: No mask coordinates found for C
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 563: No previous quantification results found for C
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 568: Searching for previous dual antigen expression results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 579: No previous dual_antigen_expression results found for C
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 584: Searching for previous triplet antigen expression results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 596: No previous triplet_antigen_expression results found for C
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_HE
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_AG1
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 632: Finished loading previous results for C in                 0.0 seconds
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 410: Initialized SlideCollection with collection_name: C, src_dir: /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmpx7zvgtza/src, dest_dir: /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmpx7zvgtza/dst, ref_slide: <cubats.slide_collection.slide.Slide object at 0x15ad2ba10>, backend: NumPy (CPU)
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide New_Slide_mask initialized.
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 684: Loaded mask slide from directory: /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmpx7zvgtza/dst/registration2/New_Slide_mask.tiff
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 426: Data and Pickle directories created
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 439: Initializing SlideCollection: C
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_HE initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_AG1 initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 480: Slide collection initialized in 0.01 seconds
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 506: Searching for previous results
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 527: Searching for previous quantification results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 550: No mask coordinates found for C
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 563: No previous quantification results found for C
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 568: Searching for previous dual antigen expression results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 579: No previous dual_antigen_expression results found for C
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 584: Searching for previous triplet antigen expression results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 596: No previous triplet_antigen_expression results found for C
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_HE
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_AG1
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 632: Finished loading previous results for C in                 0.0 seconds
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 410: Initialized SlideCollection with collection_name: C, src_dir: /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmpe535trci/src, dest_dir: /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmpe535trci/dst, ref_slide: <cubats.slide_collection.slide.Slide object at 0x15ad35d10>, backend: NumPy (CPU)
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 645: Registration directory /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmpe535trci/dst/no_reg_here does not exist yet. Please run registration first.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 687: Error while scanning /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmpe535trci/dst/no_reg_here for mask: [Errno 2] No such file or directory: '/var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmpe535trci/dst/no_reg_here'
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 426: Data and Pickle directories created
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 439: Initializing SlideCollection: C
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_HE initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_AG1 initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 480: Slide collection initialized in 0.01 seconds
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 506: Searching for previous results
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 527: Searching for previous quantification results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 550: No mask coordinates found for C
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 563: No previous quantification results found for C
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 568: Searching for previous dual antigen expression results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 579: No previous dual_antigen_expression results found for C
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 584: Searching for previous triplet antigen expression results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 596: No previous triplet_antigen_expression results found for C
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_HE
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_AG1
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 632: Finished loading previous results for C in                 0.0 seconds
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 410: Initialized SlideCollection with collection_name: C, src_dir: /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmpu034j9na/src, dest_dir: /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmpu034j9na/dst, ref_slide: <cubats.slide_collection.slide.Slide object at 0x15ad43f10>, backend: NumPy (CPU)
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 426: Data and Pickle directories created
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 439: Initializing SlideCollection: C
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_HE initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_AG1 initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 480: Slide collection initialized in 0.01 seconds
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 506: Searching for previous results
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 527: Searching for previous quantification results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 550: No mask coordinates found for C
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 563: No previous quantification results found for C
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 568: Searching for previous dual antigen expression results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 579: No previous dual_antigen_expression results found for C
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 584: Searching for previous triplet antigen expression results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 596: No previous triplet_antigen_expression results found for C
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_HE
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_AG1
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 632: Finished loading previous results for C in                 0.0 seconds
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 410: Initialized SlideCollection with collection_name: C, src_dir: /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmp1cfchu_6/src, dest_dir: /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmp1cfchu_6/dst, ref_slide: <cubats.slide_collection.slide.Slide object at 0x15ad40cd0>, backend: NumPy (CPU)
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_AG1_mask initialized.
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 684: Loaded mask slide from directory: /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmp1cfchu_6/dst/registration4/Pat_ID_AG1_mask.tiff
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 426: Data and Pickle directories created
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 439: Initializing SlideCollection: C
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_HE initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 480: Slide collection initialized in 0.0 seconds
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 506: Searching for previous results
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 527: Searching for previous quantification results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 550: No mask coordinates found for C
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 563: No previous quantification results found for C
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 568: Searching for previous dual antigen expression results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 579: No previous dual_antigen_expression results found for C
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 584: Searching for previous triplet antigen expression results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 596: No previous triplet_antigen_expression results found for C
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_HE
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 632: Finished loading previous results for C in                 0.0 seconds
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 410: Initialized SlideCollection with collection_name: C, src_dir: /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmpyo6_auk3/src, dest_dir: /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmpyo6_auk3/dst, ref_slide: <cubats.slide_collection.slide.Slide object at 0x15ad4f210>, backend: NumPy (CPU)
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 751: Mask coordinates generated in 0.0 minutes
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 761: Successfully saved mask coordinates to /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmpyo6_auk3/dst/data/pickle/mask_coordinates.pickle
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 762: Finished Mask Tile Extraction
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 426: Data and Pickle directories created
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 439: Initializing SlideCollection: C
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_HE initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 480: Slide collection initialized in 0.0 seconds
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 506: Searching for previous results
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 512: Searching for previous registration results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 881: No registered file found for Pat_ID_HE (stem=Pat_ID_HE)
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 516: Successfully loaded registered slides into C.
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 524: Searching for previous segmentation results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_ID_HE_mask initialized.
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 684: Loaded mask slide from directory: /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmpoor1l6i3/dst/registration/Pat_ID_HE_mask.tiff
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 527: Searching for previous quantification results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 550: No mask coordinates found for C
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 563: No previous quantification results found for C
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 568: Searching for previous dual antigen expression results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 579: No previous dual_antigen_expression results found for C
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 584: Searching for previous triplet antigen expression results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 596: No previous triplet_antigen_expression results found for C
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_HE
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide Pat_ID_HE_mask
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 632: Finished loading previous results for C in                 0.0 seconds
